"index","runmean","revmean","runsd","revsd","meanEV","sdEV","bnh","tol 0.047"
29,0.00900567099134532,0.000228888731874368,0.00841083206554378,0.0112792818087424,0.0103896663869788,0.0103896663869788,107.416497020738,107.416497020738
30,0.00959320746375277,-0.000586236169916458,0.0094435059943726,0.0108769941787683,0.0103896663869788,0.0103896663869788,108.018029404054,108.018029404054
31,0.00138528202838692,0.00114546693920773,0.0086090124599755,0.0136824973538253,0.0103896663869788,0.0103896663869788,108.70934479224,108.70934479224
32,0.00213898467095679,0.000118231261877051,0.00832789970077293,0.0129286808723346,0.0103896663869788,0.0103896663869788,109.296375254118,109.296375254118
33,0.0018357551184966,-0.0167099638426974,0.0106819668181608,0.000604450515973628,0.0103896663869788,0.0103896663869788,108.575019177441,108.575019177441
34,0.00322320815917526,-0.0110663899314739,0.00992581982721522,0.008572924580898,0.0103896663869788,0.0103896663869788,106.349231284303,106.349231284303
35,0.00706669851510951,-0.00529475363524407,0.0088778442374866,0.00956482268364144,0.0103896663869788,0.0103896663869788,106.232247129891,106.232247129891
36,0.0031744551157851,-0.000434496692702436,0.00777701240400855,0.0128909116324588,0.0103896663869788,0.0103896663869788,104.829981467776,104.829981467776
37,0.00342078546991086,-0.0116124447368606,0.00994824264889033,0.00835415925026316,0.0103896663869788,0.0103896663869788,104.620321504841,104.620321504841
38,0.00963132351462524,0.000659335047012855,0.00661879224991546,0.0111410543763605,0.0103896663869788,0.0103896663869788,103.846131125705,103.846131125705
39,0.0154756866241094,0.000658589517338597,0.00412339914004345,0.0110647764655821,0.0103896663869788,0.0103896663869788,104.708054014048,104.708054014048
40,0.0201887304023989,0.000168422492003444,0.00011640224581812,0.0106674722356708,0.0103896663869788,0.0103896663869788,105.043119786893,105.043119786893
41,0.00140957860699216,-1.27676571769881e-05,0.00840570839287816,0.0131069635265225,0.0103896663869788,0.0103896663869788,103.572516109877,103.572516109877
42,0.00259660828134864,-0.0010910023006516,0.0077608451306771,0.0127858181405471,0.0103896663869788,0.0103896663869788,102.298574161725,102.298574161725
43,0.00797640458186661,-0.000151587310063754,0.00112681980315337,0.0113091865005078,0.0103896663869788,0.0103896663869788,102.544090739713,102.544090739713
44,0.00900063311809169,-0.000328934577689929,0.00207402139475275,0.0112087006878436,0.0103896663869788,0.0103896663869788,102.062133513237,102.062133513237
45,0.00250064253614405,-0.0108210997156551,0.010088516362988,0.0083888811675619,0.0103896663869788,0.0103896663869788,100.663882284105,100.663882284105
46,0.00250064253614405,-0.0108210997156551,0.010088516362988,0.0083888811675619,0.0103896663869788,0.0103896663869788,101.579923612891,101.579923612891
47,0.0076896881531644,-0.00414513789834095,0.00897392384369434,0.00970331417413741,0.0103896663869788,0.0103896663869788,100.47270244551,100.47270244551
