Exchange Date,Close,Adjusted Close,Net,%Chg,Open,Low,High,Volume
7/24/2023,454.2,,2.02,0.45%,453.37,452.298,455.04,54023382
7/21/2023,452.18,,0,0.00%,453.96,452.17,454.165,71275618
7/20/2023,452.18,,-3.02,-0.66%,454.17,451.44,455.1,70591642
7/19/2023,455.2,,1.01,0.22%,455.01,454.1119,456.43,65891688
7/18/2023,454.19,,3.35,0.74%,450.5,450.0484,454.86,80744448
7/17/2023,450.84,,1.56,0.35%,449.13,449.08,451.93,52680221
7/14/2023,449.28,,-0.28,-0.06%,450.475,448.49,451.36,69815823
7/13/2023,449.56,,3.54,0.79%,447.9,447.45,450.38,72425241
7/12/2023,446.02,,3.56,0.80%,446.39,444.91,447.4799,91924527
7/11/2023,442.46,,2.8,0.64%,440.45,439.44,442.97,64463752
7/10/2023,439.66,,1.11,0.25%,438.18,437.585,439.84,62443501
7/7/2023,438.55,,-1.11,-0.25%,438.63,438.3,442.64,86134178
7/6/2023,439.66,,-3.47,-0.78%,439.42,437.06,440.1,80658302
7/5/2023,443.13,,-0.66,-0.15%,441.91,441.9,443.889,58418432
7/4/2023,,,,,,,,
7/3/2023,443.79,,0.51,0.12%,442.92,442.63,444.08,32793378
6/30/2023,443.28,,5.17,1.18%,441.44,441.11,444.3,104964019
6/29/2023,438.11,,1.72,0.39%,435.96,435.54,438.28,67882304
6/28/2023,436.39,,0.22,0.05%,435.05,434.41,437.44,75635976
6/27/2023,436.17,,4.73,1.10%,432.35,431.88,436.81,72813699
6/26/2023,431.44,,-1.77,-0.41%,432.62,431.19,434.61,72823560
6/23/2023,433.21,,-3.3,-0.76%,432.93,432.47,435.06,92074537
6/22/2023,436.51,,1.57,0.36%,433.95,433.6,436.62,70637175
6/21/2023,434.94,,-2.24,-0.51%,436.16,434.33,436.99,76982251
6/20/2023,437.18,,-2.28,-0.52%,437.45,435.03,438.37,76160359
6/19/2023,,,,,,,,
6/16/2023,439.46,,-3.14,-0.71%,443.02,438.97,443.6078,114165849
6/15/2023,442.6,,5.42,1.24%,436.33,436.23,443.9,110303091
6/14/2023,437.18,,0.52,0.12%,437.01,433.59,439.0612,100612080
6/13/2023,436.66,,2.86,0.66%,435.32,434.63,437.33,95899704
6/12/2023,433.8,,3.9,0.91%,430.92,430.17,433.88,76256703
6/9/2023,429.9,,0.77,0.18%,429.96,428.87,431.99,85647268
6/8/2023,429.13,,2.58,0.60%,426.62,425.82,429.6,61952842
6/7/2023,426.55,,-1.48,-0.35%,428.44,426.11,429.62,85373275
6/6/2023,428.03,,0.93,0.22%,426.67,425.99,428.5772,64022175
6/5/2023,427.1,,-0.82,-0.19%,428.28,426.37,429.67,70316043
6/2/2023,427.92,,6.1,1.45%,424.5,423.95,428.74,91426171
6/1/2023,421.82,,3.97,0.95%,418.09,416.79,422.92,88865018
5/31/2023,417.85,,-2.33,-0.55%,418.28,416.22,419.22,110811780
5/30/2023,420.18,,0.16,0.04%,422.03,418.735,422.58,72215960
5/29/2023,,,,,,,,
5/26/2023,420.02,,5.37,1.30%,415.33,415.25,420.77,93829975
5/25/2023,414.65,,3.56,0.87%,414.74,412.4101,416.16,90961606
5/24/2023,411.09,,-3,-0.72%,412.42,409.8795,412.82,89213678
5/23/2023,414.09,,-4.7,-1.12%,417.08,413.68,418.722,86383493
5/22/2023,418.79,,0.17,0.04%,418.64,417.35,420.39,60745399
5/19/2023,418.62,,-0.61,-0.15%,420.17,417.35,420.72,103793317
5/18/2023,419.23,,4,0.96%,414.9,414.67,419.67,97177195
5/17/2023,415.23,,4.98,1.21%,412.35,410.635,415.855,87286957
5/16/2023,410.25,,-2.76,-0.67%,411.86,410.24,412.815,57705495
5/15/2023,413.01,,1.42,0.35%,412.22,410.23,413.43,54289383
5/12/2023,411.59,,-0.54,-0.13%,413.42,409.07,413.64,70481548
5/11/2023,412.13,,-0.72,-0.17%,411.95,409.97,412.43,70157064
5/10/2023,412.85,,1.92,0.47%,413.88,408.87,414.535,96142922
5/9/2023,410.93,,-1.81,-0.44%,411.13,410.6894,412.09,49220119
5/8/2023,412.74,,0.11,0.03%,412.97,411.28,413.24,50046768
5/5/2023,412.63,,7.5,1.85%,408.91,408.64,413.72,87891791
5/4/2023,405.13,,-2.89,-0.71%,406.93,403.74,407.27,94901863
5/3/2023,408.02,,-2.82,-0.69%,411.36,407.77,413.87,91531769
5/2/2023,410.84,,-4.67,-1.12%,414.77,407.82,414.82,103998484
5/1/2023,415.51,,-0.42,-0.10%,415.47,415.265,417.62,62122254
4/28/2023,415.93,,3.52,0.85%,411.49,411.43,415.94,89433137
4/27/2023,412.41,,8.05,1.99%,407,406.74,412.69,92968369
4/26/2023,404.36,,-1.72,-0.42%,406.72,403.78,407.84,80447049
4/25/2023,406.08,,-6.55,-1.59%,410.58,406.02,411.16,97766721
4/24/2023,412.63,,0.43,0.10%,411.99,410.6,413.07,64332095
4/21/2023,412.2,,0.32,0.08%,412.19,410.17,412.68,73457422
4/20/2023,411.88,,-2.26,-0.55%,411.21,410.27,413.7,75840359
4/19/2023,414.14,,-0.07,-0.02%,412.22,412.16,415.08,55227330
4/18/2023,414.21,,0.27,0.07%,415.58,412.7802,415.72,63559997
4/17/2023,413.94,,1.48,0.36%,412.37,411.085,413.96,66436399
4/14/2023,412.46,,-1.01,-0.24%,412.81,410.06,415.09,78161500
4/13/2023,413.47,,5.42,1.33%,409.18,407.9922,413.84,85814754
4/12/2023,408.05,,-1.67,-0.41%,411.87,407.44,412.17,86420379
4/11/2023,409.72,,0.11,0.03%,410.26,408.92,411.18,59297945
4/10/2023,409.61,,0.42,0.10%,406.61,405.97,409.69,63681042
4/7/2023,,,,,,,,
4/6/2023,409.19,,1.59,0.39%,406.77,405.678,409.48,63743345
4/5/2023,407.6,,-1.07,-0.26%,407.91,405.88,408.7,65200243
4/4/2023,408.67,,-2.28,-0.55%,411.62,407.24,411.92,66601534
4/3/2023,410.95,,1.56,0.38%,408.85,408.44,411.37,67391097
3/31/2023,409.39,,5.69,1.41%,404.66,404.55,409.7,112062624
3/30/2023,403.7,,2.35,0.59%,404.09,401.76,404.35,69840049
3/29/2023,401.35,,5.75,1.45%,399.925,398.68,401.6,77497876
3/28/2023,395.6,,-0.89,-0.22%,395.77,393.69,396.49,62871680
3/27/2023,396.49,,0.74,0.19%,398.12,395.56,398.92,74010408
3/24/2023,395.75,,2.58,0.66%,391.841,389.4,395.84,107770124
3/23/2023,393.17,,1.06,0.27%,395.09,390.35,399.29,119351319
3/22/2023,392.11,,-6.8,-1.70%,398.73,392.07,402.49,111746583
3/21/2023,398.91,,5.17,1.31%,397.24,395.58,399.41,91524248
3/20/2023,393.74,,3.75,0.96%,390.8,390.07,394.17,93055783
3/17/2023,389.99,,-6.12,-1.55%,393.22,388.55,394.4,140553411
3/16/2023,396.11,,6.83,1.75%,386.82,386.29,396.47,143753940
3/15/2023,389.28,,-2.45,-0.63%,385.89,383.71,389.49,172996933
3/14/2023,391.73,,6.37,1.65%,390.5,387.05,393.45,149752357
3/13/2023,385.36,,-0.55,-0.14%,381.81,380.65,390.39,157789967
3/10/2023,385.91,,-5.65,-1.44%,390.99,384.32,393.16,189252996
3/9/2023,391.56,,-7.36,-1.84%,399.74,390.53,401.48,111945322
3/8/2023,398.92,,0.65,0.16%,398.39,396.59,399.71,74746632
3/7/2023,398.27,,-6.2,-1.53%,404.42,397.625,404.67,108310596
3/6/2023,404.47,,0.28,0.07%,405.05,404.01,407.45,72795946
3/3/2023,404.19,,6.38,1.60%,399.71,399.03,404.45,90119952
3/2/2023,397.81,,3.07,0.78%,392.68,392.33,398.69,85404726
3/1/2023,394.74,,-1.52,-0.38%,395.41,393.38,396.69,99706823
2/28/2023,396.26,,-1.47,-0.37%,397.23,396.15,399.28,96438567
2/27/2023,397.73,,1.35,0.34%,399.87,396.75,401.29,80444736
2/24/2023,396.38,,-4.28,-1.07%,395.42,393.64,397.25,108194413
2/23/2023,400.66,,2.12,0.53%,401.56,396.25,402.2,96242399
2/22/2023,398.54,,-0.55,-0.14%,399.52,397.02,401.13,83742293
2/21/2023,399.09,,-8.17,-2.01%,403.06,398.82,404.16,82655924
2/20/2023,,,,,,,,
2/17/2023,407.26,,-1.02,-0.25%,406.06,404.05,407.51,89257815
2/16/2023,408.28,,-5.7,-1.38%,408.79,408.14,412.91,76431469
2/15/2023,413.98,,1.34,0.32%,410.35,409.47,414.06,61685279
2/14/2023,412.64,,-0.19,-0.05%,411.24,408.511,415.05,88389313
2/13/2023,412.83,,4.79,1.17%,408.72,408.24,412.97,64913539
2/10/2023,408.04,,0.95,0.23%,405.86,405.01,408.44,70769715
2/9/2023,407.09,,-3.56,-0.87%,414.41,405.81,414.57,78694859
2/8/2023,410.65,,-4.54,-1.09%,413.13,409.93,414.53,76227462
2/7/2023,415.19,,5.36,1.31%,408.87,407.57,416.49,90990745
2/6/2023,409.83,,-2.52,-0.61%,409.79,408.1,411.29,60295325
2/3/2023,412.35,,-4.43,-1.06%,411.59,411.09,416.97,94736781
2/2/2023,416.78,,5.98,1.46%,414.86,412.88,418.31,101654463
2/1/2023,410.8,,4.32,1.06%,405.211,402.35,413.67,101459155
1/31/2023,406.48,,5.89,1.47%,401.13,400.77,406.53,86811786
1/30/2023,400.59,,-5.09,-1.25%,402.8,400.28,405.13,74202018
1/27/2023,405.68,,0.93,0.23%,403.655,403.44,408.16,68346180
1/26/2023,404.75,,4.4,1.10%,403.13,400.03,404.92,72287425
1/25/2023,400.35,,0.15,0.04%,395.95,393.56,400.7,84800251
1/24/2023,400.2,,-0.43,-0.11%,398.88,397.64,401.15,59524911
1/23/2023,400.63,,4.75,1.20%,396.72,395.72,402.645,84178797
1/20/2023,395.88,,7.24,1.86%,390.1,388.38,396.04,91806356
1/19/2023,388.64,,-2.85,-0.73%,389.36,387.26,391.08,86958919
1/18/2023,391.49,,-6.28,-1.58%,399.01,391.28,400.12,99632262
1/17/2023,397.77,,-0.73,-0.18%,398.48,397.06,400.23,62677281
1/16/2023,,,,,,,,
1/13/2023,398.5,,1.54,0.39%,393.62,393.34,399.1,63903932
1/12/2023,396.96,,1.44,0.36%,396.67,392.42,398.485,90157699
1/11/2023,395.52,,4.94,1.26%,392.23,391.38,395.6,68881080
1/10/2023,390.58,,2.72,0.70%,387.25,386.27,390.65,65358094
1/9/2023,387.86,,-0.22,-0.06%,390.37,387.67,393.7,73978071
1/6/2023,388.08,,8.7,2.29%,382.61,379.4127,389.25,104189603
1/5/2023,379.38,,-4.38,-1.14%,381.72,378.76,381.84,76970456
1/4/2023,383.76,,2.94,0.77%,383.18,380,385.88,85934098
1/3/2023,380.82,,-1.61,-0.42%,384.37,377.831,386.43,74850731
1/2/2023,,,,,,,,
12/30/2022,382.43,,-1.01,-0.26%,380.64,378.43,382.58,84022205
12/29/2022,383.44,,6.78,1.80%,379.63,379.08,384.35,66970877
12/28/2022,376.66,,-4.74,-1.24%,381.33,376.42,383.39,70911520
12/27/2022,381.4,,-1.51,-0.39%,382.79,379.65,383.15,51638180
12/26/2022,,,,,,,,
12/23/2022,382.91,,2.19,0.58%,379.65,378.03,383.06,59857329
12/22/2022,380.72,,-5.51,-1.43%,383.05,374.77,386.2134,100120855
12/21/2022,386.23,,5.69,1.50%,383.25,382.69,387.41,78167369
12/20/2022,380.54,,0.52,0.14%,379.23,377.85,382.23,74427240
12/19/2022,380.02,,-3.25,-0.85%,383.47,378.28,383.82,79878103
12/16/2022,383.27,,-6.36,-1.63%,385.18,381.04,386.575,119857952
12/15/2022,389.63,,-9.77,-2.45%,394.3,387.885,395.25,117705889
12/14/2022,399.4,,-2.57,-0.64%,401.61,396.31,405.5,108111349
12/13/2022,401.97,,3.02,0.76%,410.22,399.07,410.49,123782534
12/12/2022,398.95,,5.67,1.44%,394.11,393.412,398.95,75405835
12/9/2022,393.28,,-2.96,-0.75%,394.94,393.15,397.62,81447733
12/8/2022,396.24,,3.08,0.78%,395.14,393.2684,397.36,60737912
12/7/2022,393.16,,-0.67,-0.17%,392.94,391.97,395.64,65927896
12/6/2022,393.83,,-5.76,-1.44%,399.42,391.64,399.99,77972217
12/5/2022,399.59,,-7.32,-1.80%,403.95,398.17,404.93,77289815
12/2/2022,406.91,,-0.47,-0.12%,402.25,402.14,407.86,85342731
12/1/2022,407.38,,-0.3,-0.07%,408.77,404.75,410,76398170
11/30/2022,407.68,,12.45,3.15%,395.49,393.48,407.68,144566653
11/29/2022,395.23,,-0.68,-0.17%,396.05,393.3,397.3,52310039
11/28/2022,395.91,,-6.42,-1.60%,399.09,395.11,400.81,68021749
11/25/2022,402.33,,-0.09,-0.02%,401.83,401.535,402.91,30545434
11/24/2022,,,,,,,,
11/23/2022,402.42,,2.52,0.63%,399.55,399.31,402.93,68261628
11/22/2022,399.9,,5.31,1.35%,396.63,395.1527,400.07,60429025
11/21/2022,394.59,,-1.44,-0.36%,394.64,392.66,395.82,51243189
11/18/2022,396.03,,1.79,0.45%,397.74,393.04,397.81,92922451
11/17/2022,394.24,,-1.21,-0.31%,390.46,390.14,394.95,74496255
11/16/2022,395.45,,-3.04,-0.76%,396.78,394.79,397.78,68508454
11/15/2022,398.49,,3.37,0.85%,401.15,394.49,402.31,93194452
11/14/2022,395.12,,-3.39,-0.85%,396.66,394.83,400.1799,71893165
11/11/2022,398.51,,3.82,0.97%,395.59,393.61,399.35,93839872
11/10/2022,394.69,,20.56,5.50%,388.05,385.642,395.04,141455847
11/9/2022,374.13,,-7.87,-2.06%,379.93,373.61,381.14,78495470
11/8/2022,382,,2.05,0.54%,381.11,377.72,385.12,84641062
11/7/2022,379.95,,3.6,0.96%,377.71,375.53,380.57,68286947
11/4/2022,376.35,,5.34,1.44%,377,370,378.87,103505182
11/3/2022,371.01,,-3.86,-1.03%,371.465,368.79,374.2,87100115
11/2/2022,374.87,,-9.65,-2.51%,383.9,374.76,388.63,126990356
11/1/2022,384.52,,-1.69,-0.44%,390.14,383.29,390.39,85407598
10/31/2022,386.21,,-2.81,-0.72%,386.44,385.26,388.4,96631258
10/28/2022,389.02,,9.04,2.38%,379.87,379.68,389.52,100301958
10/27/2022,379.98,,-2.04,-0.53%,383.07,379.33,385,81971756
10/26/2022,382.02,,-2.9,-0.75%,381.62,381.35,387.58,104087348
10/25/2022,384.92,,6.05,1.60%,378.79,378.671,385.25,78846348
10/24/2022,378.87,,4.58,1.22%,375.89,373.11,380.06,85436907
10/21/2022,374.29,,8.88,2.43%,365.12,363.54,374.8,131038379
